Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/06 @ 08:00:00,1,6,8,5.0,4.37,0.004932563240335979,101.19,0.91,3.66,4.0,0,4,3.6
2002/01/06 @ 09:00:00,1,6,9,4.7,4.15,0.004882986951292147,101.3,0.92,3.52,18.63,9,18,3.1
2002/01/06 @ 10:00:00,1,6,10,4.5,3.88,0.004761861643497497,101.34,0.91,3.16,25.44,3,25,3.7
2002/01/06 @ 11:00:00,1,6,11,4.3,3.83,0.004799055887239218,101.35,0.93,3.27,33.57,3,33,3.9
2002/01/06 @ 12:00:00,1,6,12,4.2,3.66,0.004713609687607488,101.35,0.92,3.02,45.2,6,44,4.2
2002/01/06 @ 13:00:00,1,6,13,4.3,3.76,0.004747059272447837,101.34,0.92,3.12,41.22,7,40,4.7
2002/01/06 @ 14:00:00,1,6,14,4.3,3.69,0.004695071284538963,101.35,0.91,2.97,26.8,7,26,4.8
2002/01/06 @ 15:00:00,1,6,15,4.3,3.48,0.004539159060643109,101.35,0.88,2.49,0.0,0,0,4.7
2002/01/06 @ 16:00:00,1,6,16,4.3,3.41,0.0044872055588035566,101.35,0.87,2.33,0.0,0,0,4.8
2002/01/06 @ 17:00:00,1,6,17,4.4,3.44,0.004466695290711021,101.35,0.86,2.26,0.0,0,0,5.2
2002/01/06 @ 18:00:00,1,6,18,4.4,3.37,0.004414388330005299,101.35,0.85,2.1,0.0,0,0,5.3
2002/01/06 @ 19:00:00,1,6,19,4.3,3.28,0.00438332440144837,101.34,0.85,2.0,0.0,0,0,5.2
2002/01/06 @ 20:00:00,1,6,20,4.4,3.58,0.00457133542527005,101.08,0.88,2.59,0.0,0,0,4.8
2002/01/06 @ 21:00:00,1,6,21,4.8,4.18,0.004863637993461356,100.91,0.91,3.46,0.0,0,0,4.8
2002/01/06 @ 22:00:00,1,6,22,5.5,5.0,0.00522192859319395,100.92,0.93,4.47,0.0,0,0,4.3
2002/01/06 @ 23:00:00,1,6,23,5.7,5.27,0.005352984667968302,100.75,0.94,4.83,0.0,0,0,4.6
2002/01/07 @ 00:00:00,1,7,0,6.1,5.74,0.005563746189905131,100.75,0.95,5.38,0.0,0,0,4.4
2002/01/07 @ 01:00:00,1,7,1,6.4,6.03,0.005681270238562478,100.69,0.95,5.68,0.0,0,0,4.6
2002/01/07 @ 02:00:00,1,7,2,6.8,6.35,0.005779357041083696,100.71,0.94,5.92,0.0,0,0,4.4
2002/01/07 @ 03:00:00,1,7,3,6.8,6.43,0.005841417017473594,100.72,0.95,6.08,0.0,0,0,4.2
2002/01/07 @ 04:00:00,1,7,4,6.8,6.35,0.005779357041083696,100.76,0.94,5.92,0.0,0,0,3.7
2002/01/07 @ 05:00:00,1,7,5,6.7,6.25,0.0057393800908310715,100.78,0.94,5.82,0.0,0,0,3.5
2002/01/07 @ 06:00:00,1,7,6,7.0,6.55,0.00586005791488377,100.75,0.94,6.12,0.0,0,0,3.7
2002/01/07 @ 07:00:00,1,7,7,7.0,6.55,0.00586005791488377,100.75,0.94,6.12,0.0,0,0,3.9
2002/01/07 @ 08:00:00,1,7,8,6.9,6.37,0.005757098994761482,100.76,0.93,5.87,4.0,0,4,4.2
2002/01/07 @ 09:00:00,1,7,9,7.3,6.61,0.005790272799193439,100.7,0.91,5.95,15.36,5,15,4.4
2002/01/07 @ 10:00:00,1,7,10,7.3,6.46,0.005661855560633686,100.64,0.89,5.63,30.74,5,30,4.7
2002/01/07 @ 11:00:00,1,7,11,7.3,6.38,0.005597666642294533,100.66,0.88,5.47,37.77,4,37,5.0
2002/01/07 @ 12:00:00,1,7,12,7.2,6.2,0.005495382510236064,100.66,0.87,5.2,35.6,3,35,5.3
2002/01/07 @ 13:00:00,1,7,13,7.3,6.3,0.005533490852543272,100.6,0.87,5.3,27.53,3,27,5.2
2002/01/07 @ 14:00:00,1,7,14,7.5,6.57,0.005675491895176319,100.6,0.88,5.66,16.23,2,16,4.9
2002/01/07 @ 15:00:00,1,7,15,7.3,6.38,0.005597666642294533,100.65,0.88,5.47,0.0,0,0,4.9
2002/01/07 @ 16:00:00,1,7,16,7.4,6.55,0.005701097168068544,100.62,0.89,5.73,0.0,0,0,4.6
2002/01/07 @ 17:00:00,1,7,17,7.4,6.55,0.005701097168068544,100.64,0.89,5.73,0.0,0,0,4.6
2002/01/07 @ 18:00:00,1,7,18,7.3,6.46,0.005661855560633686,100.61,0.89,5.63,0.0,0,0,4.9
2002/01/07 @ 19:00:00,1,7,19,6.9,5.91,0.005382458847116956,100.6,0.87,4.9,0.0,0,0,5.3
2002/01/07 @ 20:00:00,1,7,20,7.0,5.78,0.00523140376849163,100.67,0.84,4.5,0.0,0,0,5.7
2002/01/07 @ 21:00:00,1,7,21,5.9,4.58,0.004730099034086152,100.95,0.82,3.07,0.0,0,0,6.1
