Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/03/22 @ 09:00:00,3,22,9,-11.7,-12.68,0.0009096912871964934,101.59,0.66,-16.23,643.58,676,263,3.1
2002/03/22 @ 10:00:00,3,22,10,-11.7,-12.91,0.0007992839703107391,101.93,0.58,-17.61,740.2,762,241,2.6
2002/03/22 @ 11:00:00,3,22,11,-14.4,-15.45,0.0006036278771847664,101.93,0.56,-20.54,805.4,811,235,1.5
2002/03/22 @ 12:00:00,3,22,12,-15.0,-15.93,0.0006017959924514482,101.93,0.59,-20.57,744.42,834,157,1.0
2002/03/22 @ 13:00:00,3,22,13,-15.0,-15.93,0.0006017959924514482,101.93,0.59,-20.57,676.2,754,180,1.0
2002/03/22 @ 14:00:00,3,22,14,-15.0,-15.93,0.0006017959924514482,101.93,0.59,-20.57,601.95,715,196,0.0
2002/03/22 @ 15:00:00,3,22,15,-16.1,-17.04,0.0005065631180662117,101.93,0.55,-22.33,436.19,435,245,0.0
2002/03/22 @ 16:00:00,3,22,16,-15.0,-15.93,0.0006017959924514482,101.93,0.59,-20.57,301.74,311,214,0.0
2002/03/22 @ 17:00:00,3,22,17,-13.3,-14.36,0.000703367905779516,101.93,0.59,-18.95,162.01,160,145,0.0
2002/03/22 @ 18:00:00,3,22,18,-11.7,-12.68,0.0009096912871964934,101.59,0.66,-16.23,120.0,274,120,0.0
2002/03/22 @ 19:00:00,3,22,19,-7.8,-9.04,0.0013054816192908005,101.59,0.67,-12.31,0.0,0,0,0.0
2002/03/22 @ 20:00:00,3,22,20,-7.2,-8.41,0.0014168304720494785,101.25,0.69,-11.4,0.0,0,0,0.0
2002/03/22 @ 21:00:00,3,22,21,-7.8,-9.04,0.0013054816192908005,101.25,0.67,-12.31,0.0,0,0,1.0
2002/03/22 @ 22:00:00,3,22,22,-7.2,-8.41,0.0014168304720494785,101.25,0.69,-11.4,0.0,0,0,1.5
2002/03/22 @ 23:00:00,3,22,23,-6.7,-7.7,0.0016087850488755847,101.25,0.75,-9.98,0.0,0,0,1.5
2002/03/23 @ 00:00:00,3,23,0,-5.6,-6.63,0.001792936328612411,100.92,0.76,-8.76,0.0,0,0,1.5
2002/03/23 @ 01:00:00,3,23,1,-5.0,-5.66,0.0021120997799068675,100.92,0.85,-6.88,0.0,0,0,2.1
2002/03/23 @ 02:00:00,3,23,2,-3.9,-4.32,0.0024846203042415186,100.92,0.91,-5.0,0.0,0,0,2.6
2002/03/23 @ 03:00:00,3,23,3,-4.4,-4.95,0.002302142780551316,100.92,0.88,-5.89,0.0,0,0,2.6
2002/03/23 @ 04:00:00,3,23,4,-5.0,-5.66,0.0021120997799068675,100.92,0.85,-6.88,0.0,0,0,3.1
