Time,MM,DD,hh,T_dry,T_wb,w,P,RH,T_dp,ghi,dni,dhi,v_wind
2002/01/07 @ 17:00:00,1,7,17,23.5,22.75,0.017252607890301933,92.2,0.94,22.48,0.0,0,0,2.1
2002/01/07 @ 18:00:00,1,7,18,23.1,22.35,0.016829539065032886,92.2,0.94,22.09,0.0,0,0,2.3
2002/01/07 @ 19:00:00,1,7,19,22.7,21.96,0.016415866666054844,92.2,0.94,21.69,0.0,0,0,3.0
2002/01/07 @ 20:00:00,1,7,20,22.1,21.49,0.01598510016773101,92.1,0.95,21.27,0.0,0,0,3.6
2002/01/07 @ 21:00:00,1,7,21,21.6,21.12,0.015659443168562208,92.1,0.96,20.95,0.0,0,0,4.5
2002/01/07 @ 22:00:00,1,7,22,21.9,21.17,0.015615947948043744,92.1,0.94,20.9,65.0,0,65,5.8
2002/01/07 @ 23:00:00,1,7,23,23.5,21.71,0.01574712453558291,92.1,0.86,21.03,111.38,86,90,7.7
2002/01/08 @ 00:00:00,1,8,0,26.8,22.64,0.015826792330583577,92.2,0.71,21.11,243.08,81,208,7.5
2002/01/08 @ 01:00:00,1,8,1,29.4,21.67,0.013436699361771604,92.3,0.52,18.54,376.62,129,302,7.7
2002/01/08 @ 02:00:00,1,8,2,31.9,22.33,0.013413603697788762,92.3,0.45,18.51,493.07,169,379,7.2
2002/01/08 @ 03:00:00,1,8,3,32.8,22.83,0.01380750580888474,92.3,0.44,18.96,581.05,204,435,8.3
2002/01/08 @ 04:00:00,1,8,4,33.5,22.71,0.013372288538723232,92.2,0.41,18.46,660.66,313,442,8.1
2002/01/08 @ 05:00:00,1,8,5,32.9,24.19,0.015828996324169,92.2,0.5,21.11,685.18,521,360,7.8
2002/01/08 @ 06:00:00,1,8,6,31.7,24.38,0.01658678561323341,92.2,0.56,21.85,587.07,398,389,9.0
2002/01/08 @ 07:00:00,1,8,7,30.0,24.54,0.017497226127013907,92.1,0.65,22.71,469.75,283,377,9.9
2002/01/08 @ 08:00:00,1,8,8,27.5,24.67,0.01866336399560847,92.1,0.8,23.74,349.06,199,324,11.2
2002/01/08 @ 09:00:00,1,8,9,26.2,24.3,0.018584105170059588,92.1,0.86,23.67,244.0,127,244,7.8
2002/01/08 @ 10:00:00,1,8,10,25.6,24.41,0.018990001002468115,92.1,0.91,24.02,147.0,37,147,6.1
2002/01/08 @ 11:00:00,1,8,11,24.7,23.93,0.01858017001722853,92.1,0.94,23.67,0.0,0,0,4.2
2002/01/08 @ 12:00:00,1,8,12,24.7,23.8,0.01837666831430045,92.1,0.93,23.49,0.0,0,0,3.7
2002/01/08 @ 13:00:00,1,8,13,24.3,23.27,0.017731029577527417,92.1,0.92,22.92,0.0,0,0,2.6
2002/01/08 @ 14:00:00,1,8,14,23.9,22.88,0.017298520753486448,92.2,0.92,22.53,0.0,0,0,1.8
2002/01/08 @ 15:00:00,1,8,15,23.2,22.32,0.01674941274361259,92.1,0.93,22.01,0.0,0,0,2.7
2002/01/08 @ 16:00:00,1,8,16,22.6,21.86,0.016313894201407768,92.1,0.94,21.59,0.0,0,0,4.3
2002/01/08 @ 17:00:00,1,8,17,22.7,21.96,0.016415866666054844,92.1,0.94,21.69,0.0,0,0,5.5
2002/01/08 @ 18:00:00,1,8,18,22.8,21.68,0.01597768769017299,92.1,0.91,21.26,0.0,0,0,5.9
2002/01/08 @ 19:00:00,1,8,19,22.9,21.52,0.015715076169331595,92.1,0.89,21.0,0.0,0,0,6.4
2002/01/08 @ 20:00:00,1,8,20,22.6,21.48,0.015780027881502526,92.1,0.91,21.07,0.0,0,0,6.9
2002/01/08 @ 21:00:00,1,8,21,22.2,21.34,0.01573814132509971,92.2,0.93,21.02,0.0,0,0,6.5
2002/01/08 @ 22:00:00,1,8,22,22.6,21.23,0.015424612889515089,92.2,0.89,20.71,64.0,0,64,6.1
2002/01/08 @ 23:00:00,1,8,23,25.0,22.17,0.015829188294655523,92.2,0.79,21.12,111.09,85,90,6.1
2002/01/09 @ 00:00:00,1,9,0,27.6,22.89,0.015887798611176743,92.3,0.68,21.17,241.63,80,207,5.4
2002/01/09 @ 01:00:00,1,9,1,30.2,22.91,0.014915809211295039,92.4,0.55,20.17,373.35,125,301,4.5
